,ano_campeonato,rodada,estadio,publico,publico_max,time_mandante,gols_mandante,time_visitante,gols_visitante,arbitro,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
222,2019,11,Estádio Aderbal Ramos da Silva,5447,17800,Avaí FC,0,Goiás EC,0,Rodolpho Toski Marques,5,3,16,18,1,0
223,2019,34,Estádio Aderbal Ramos da Silva,2316,17800,Avaí FC,0,Chapecoense,1,Raphael Claus,4,4,11,15,0,0
224,2019,31,Estádio Olímpico Nilton Santos,23092,46931,Botafogo,0,Flamengo,1,Leandro Pedro Vuaden,1,10,16,14,0,0
225,2019,6,Estádio Raimundo Sampaio,18039,18628,Cruzeiro,1,Chapecoense,2,Dewson Fernando Freitas da Silva,8,2,13,11,1,0
226,2019,10,Estádio Governador Magalhães Pinto,18012,57483,Cruzeiro,0,Botafogo,0,Leandro Pedro Vuaden,5,3,13,7,3,0
227,2019,24,Estádio Governador Magalhães Pinto,38133,57483,Cruzeiro,0,Fluminense,0,Jean Pierre Goncalves Lima,2,5,17,18,2,0
228,2019,32,Estádio Governador Magalhães Pinto,43205,57483,Cruzeiro,0,Atlético-MG,0,Jean Pierre Goncalves Lima,4,8,9,12,1,0
229,2019,33,Estádio Governador Magalhães Pinto,21217,57483,Cruzeiro,0,Avaí FC,0,Diego Pombo Lopez,17,2,14,20,0,0
230,2019,1,Arena Fonte Nova,29215,55000,EC Bahia,3,Corinthians,2,Wilton Sampaio,4,4,17,5,1,0
231,2019,33,Arena Fonte Nova,23194,55000,EC Bahia,1,Palmeiras,1,Bruno Arleu de Araújo,2,4,17,16,1,0
232,2019,4,Estádio Jornalista Mário Filho,61023,78838,Flamengo,2,Chapecoense,1,Jean Pierre Goncalves Lima,7,4,14,9,1,0
233,2019,6,Estádio Jornalista Mário Filho,52667,78838,Flamengo,3,Athletico-PR,2,Daniel Nobre Bins,9,2,14,20,2,0
234,2019,32,Estádio Jornalista Mário Filho,65930,78838,Flamengo,3,EC Bahia,1,Caio Max Augusto Vieira,11,2,10,11,3,0
235,2019,34,Estádio Governador Plácido Castelo,29001,60326,Ceará SC,1,São Paulo,1,Rafael Traci,13,5,12,16,0,0
236,2019,2,Estádio Governador Plácido Castelo,20578,60000,Fortaleza,2,Athletico-PR,1,Marcelo de Lima Henrique,2,7,12,19,1,0
237,2019,4,Estádio Governador Plácido Castelo,40877,60326,Fortaleza,0,São Paulo,1,Wilton Sampaio,6,4,12,14,2,0
238,2019,6,Estádio Governador Plácido Castelo,28148,60326,Fortaleza,1,Vasco da Gama,1,Anderson Daronco,2,5,8,12,0,0
239,2019,27,Estádio Governador Plácido Castelo,26801,60326,Fortaleza,2,Grêmio,1,André Luiz de Freitas Castro,1,8,13,17,0,0
240,2019,32,Estádio Governador Plácido Castelo,46093,60326,Fortaleza,1,Ceará SC,0,Flavio Rodrigues de Souza,3,8,13,17,0,0
241,2019,5,Estádio Serra Dourada,16347,50049,Goiás EC,1,Botafogo,0,Rodolpho Toski Marques,9,3,17,14,7,0
242,2019,8,Estádio Serra Dourada,7756,50049,Goiás EC,3,Chapecoense,1,Igor Junior Benevenuto,6,6,14,15,0,0
243,2019,26,Estádio Serra Dourada,17577,50049,Goiás EC,2,Corinthians,2,Wagner do Nascimento Magalhães,5,5,10,16,2,0
244,2019,3,Allianz Parque,31549,43600,Palmeiras,1,Internacional,0,Wagner do Nascimento Magalhães,4,5,15,17,0,0
245,2019,25,Estádio Municipal Paulo Machado de Carvalho,19028,37000,Palmeiras,1,Botafogo,0,Anderson Daronco,7,2,22,13,2,0
246,2019,32,Estádio Municipal Paulo Machado de Carvalho,36290,37730,Palmeiras,1,Corinthians,1,Vinicius Gonçalves Dias Araujo,9,2,12,18,3,0
247,2019,8,Estádio Urbano Caldeira,5794,20120,Santos FC,3,Atlético-MG,1,Dewson Fernando Freitas da Silva,3,9,13,12,0,0
248,2019,24,Estádio Urbano Caldeira,11408,20120,Santos FC,2,Palmeiras,0,Flavio Rodrigues de Souza,2,3,16,13,3,0
249,2019,38,Estádio Urbano Caldeira,13310,20120,Santos FC,4,Flamengo,0,Paulo Roberto Alves Júnior,3,5,12,15,4,0
250,2019,1,Estádio Jornalista Mário Filho,17420,82238,Fluminense,0,Goiás EC,1,Dewson Fernando Freitas da Silva,5,5,13,8,2,0
251,2019,8,Estádio Jornalista Mário Filho,42726,82238,Fluminense,0,Flamengo,0,Wagner do Nascimento Magalhães,5,2,14,14,2,0
252,2019,25,Estádio Jornalista Mário Filho,17637,82238,Fluminense,2,EC Bahia,0,Héber Lopes,4,7,11,15,1,0
253,2019,5,Estádio Cícero Pompeu de Toledo,44640,67428,São Paulo,0,EC Bahia,0,Daniel Nobre Bins,7,5,11,15,2,0
254,2019,25,Estádio Cícero Pompeu de Toledo,37561,67428,São Paulo,1,Corinthians,0,Raphael Claus,2,1,9,10,2,0
255,2019,32,Estádio Cícero Pompeu de Toledo,13795,67428,São Paulo,0,Athletico-PR,1,Wagner do Nascimento Magalhães,0,0,0,0,0,0
256,2019,3,Arena Condá,6433,22600,Chapecoense,1,Athletico-PR,1,Vinicius Gonçalves Dias Araujo,7,3,17,20,0,0
257,2019,7,Arena Condá,10615,22600,Chapecoense,1,Palmeiras,2,Rodolpho Toski Marques,3,5,16,16,1,0
258,2019,25,Arena Condá,4399,22600,Chapecoense,1,Cruzeiro,1,Caio Max Augusto Vieira,9,7,12,13,0,0
259,2019,32,Arena Condá,13335,22600,Chapecoense,0,Grêmio,1,Marcelo de Lima Henrique,5,2,10,13,0,0
260,2019,10,Neo Química Arena,34238,49205,Corinthians,1,CSA,0,Wagner Reway,16,1,4,17,1,0
261,2019,24,Neo Química Arena,22964,49205,Corinthians,2,Athletico-PR,2,André Luiz de Freitas Castro,0,0,0,0,0,0
262,2019,27,Neo Química Arena,31882,49205,Corinthians,1,Cruzeiro,2,Bruno Arleu de Araújo,4,4,15,18,0,0
263,2019,7,Arena da Baixada,12548,42372,Athletico-PR,3,Fluminense,0,Wagner Reway,6,4,15,15,1,0
264,2019,22,Arena da Baixada,13669,42372,Athletico-PR,1,Chapecoense,1,Thiago Duarte Peixoto,0,0,255,255,0,0
265,2019,25,Arena da Baixada,25473,42372,Athletico-PR,0,Flamengo,2,Braulio da Silva Machado,0,0,0,0,0,0
266,2019,5,Estádio Raimundo Sampaio,13616,23018,Atlético-MG,2,Flamengo,1,Paulo Roberto Alves Júnior,2,18,11,8,0,0
267,2019,7,Estádio Raimundo Sampaio,14116,23018,Atlético-MG,4,CSA,0,Diego Pombo Lopez,11,2,3,9,1,0
268,2019,9,Estádio Raimundo Sampaio,19761,23018,Atlético-MG,1,São Paulo,1,Leandro Pedro Vuaden,12,5,13,15,0,0
269,2019,11,Estádio Raimundo Sampaio,16043,23018,Atlético-MG,2,Fortaleza,2,Edina Alves Batista,3,2,13,10,0,0
270,2019,4,Estádio Beira-Rio,23416,56000,Internacional,3,Cruzeiro,1,Raphael Claus,4,3,10,12,0,0
271,2019,9,Estádio Beira-Rio,17153,56000,Internacional,3,EC Bahia,1,Paulo Roberto Alves Júnior,3,3,11,8,0,0
272,2019,11,Estádio Beira-Rio,38201,56000,Internacional,1,Grêmio,1,Anderson Daronco,1,2,10,14,0,0
273,2019,32,Estádio Beira-Rio,13251,56000,Internacional,2,Fluminense,1,Rodolpho Toski Marques,4,3,16,9,1,0
274,2019,3,Arena da Amazônia,25779,40000,Vasco da Gama,1,Corinthians,1,Rodrigo D,8,2,22,8,0,0
275,2019,38,Estádio Jornalista Mário Filho,67395,72000,Vasco da Gama,1,Chapecoense,1,Pablo Ramón Goncalves Pinheiro,7,2,18,16,1,0
276,2019,3,Estádio Rei Pelé,10313,20000,CSA,0,Santos FC,0,Rodolpho Toski Marques,2,12,10,12,1,1
277,2019,9,Estádio Nacional de Brasília Mané Garrincha,37673,70000,CSA,0,Flamengo,2,Douglas Marques Flores,3,12,9,8,1,1
278,2019,38,Estádio Rei Pelé,9498,20000,CSA,1,São Paulo,2,Alisson Sidnei Furtado,6,4,17,24,1,1
279,2019,1,Arena do Grêmio,34291,60540,Grêmio,1,Santos FC,2,Bruno Arleu de Araújo,12,2,13,18,2,1
280,2019,10,Arena do Grêmio,11281,60540,Grêmio,2,Vasco da Gama,1,Rodolpho Toski Marques,4,6,15,12,1,1
281,2019,6,Estádio Aderbal Ramos da Silva,5543,17800,Avaí FC,1,Ceará SC,2,Rodrigo Carvalhaes de Miranda,3,0,22,15,2,1
282,2019,8,Estádio Aderbal Ramos da Silva,8084,17800,Avaí FC,0,São Paulo,0,Caio Max Augusto Vieira,4,10,17,18,0,1
283,2019,24,Estádio Aderbal Ramos da Silva,7401,17800,Avaí FC,0,Vasco da Gama,0,Paulo Roberto Alves Júnior,7,6,18,11,0,1
284,2019,3,Estádio Olímpico Nilton Santos,13749,46931,Botafogo,1,Fortaleza,0,Wagner Reway,7,4,10,15,0,1
285,2019,7,Estádio Olímpico Nilton Santos,19503,46931,Botafogo,1,Vasco da Gama,0,Vinicius Gonçalves Dias Araujo,4,9,15,15,1,1
286,2019,11,Estádio Olímpico Nilton Santos,16248,46931,Botafogo,0,Santos FC,1,Héber Lopes,9,2,12,13,1,1
287,2019,32,Estádio Olímpico Nilton Santos,19075,46931,Botafogo,2,Avaí FC,0,Savio Pereira Sampaio,4,4,19,16,1,1
288,2019,3,Estádio Governador Magalhães Pinto,19735,57483,Cruzeiro,2,Goiás EC,1,Rodrigo Carvalhaes de Miranda,5,4,13,9,1,1
289,2019,8,Estádio Governador Magalhães Pinto,21370,57483,Cruzeiro,0,Corinthians,0,Marcelo de Lima Henrique,11,5,7,9,1,1
290,2019,23,Estádio Governador Magalhães Pinto,22561,57483,Cruzeiro,1,Internacional,1,Wagner do Nascimento Magalhães,3,3,18,14,0,1
291,2019,3,Arena Fonte Nova,18673,55000,EC Bahia,1,Avaí FC,0,Bruno Arleu de Araújo,9,1,26,14,0,1
292,2019,10,Estádio Governador Roberto Santos,18853,31000,EC Bahia,0,Santos FC,1,Jean Pierre Goncalves Lima,5,7,13,10,1,1
293,2019,23,Arena Fonte Nova,38571,55000,EC Bahia,1,Athletico-PR,2,Raphael Claus,4,4,9,14,1,1
294,2019,1,Estádio Jornalista Mário Filho,29459,78838,Flamengo,3,Cruzeiro,1,Anderson Daronco,6,2,13,18,0,1
295,2019,7,Estádio Olímpico Nilton Santos,37658,46931,Flamengo,2,Fortaleza,0,Rodrigo D,8,2,12,4,1,1
296,2019,24,Estádio Jornalista Mário Filho,63385,78838,Flamengo,3,Atlético-MG,1,Wilton Sampaio,9,2,10,9,0,1
297,2019,27,Estádio Jornalista Mário Filho,52279,78838,Flamengo,2,Fluminense,0,Anderson Daronco,10,7,23,13,0,1
298,2019,1,Estádio Governador Plácido Castelo,12550,60326,Ceará SC,4,CSA,0,Adriano Milczvski,3,6,18,5,2,1
299,2019,3,Estádio Governador Plácido Castelo,16815,60326,Ceará SC,1,Atlético-MG,2,Flavio Rodrigues de Souza,6,4,12,8,1,1
300,2019,5,Estádio Governador Plácido Castelo,17506,60326,Ceará SC,2,Grêmio,1,Igor Junior Benevenuto,2,7,15,15,1,1
301,2019,11,Estádio Governador Plácido Castelo,32287,60326,Ceará SC,2,Palmeiras,0,Rodrigo D,3,9,26,13,0,1
302,2019,23,Estádio Governador Plácido Castelo,18054,60326,Ceará SC,0,Goiás EC,1,Jose Mendonça,15,9,7,12,2,1
303,2019,9,Estádio Governador Plácido Castelo,17099,60326,Fortaleza,2,Cruzeiro,1,Héber Lopes,6,5,10,15,1,1
304,2019,10,Estádio Governador Plácido Castelo,24864,60326,Fortaleza,2,Avaí FC,0,Thiago Duarte Peixoto,5,13,15,12,0,1
305,2019,24,Estádio Governador Plácido Castelo,25425,60326,Fortaleza,2,Chapecoense,0,Rodrigo Carvalhaes de Miranda,2,6,18,17,4,1
306,2019,33,Estádio Governador Plácido Castelo,34231,60326,Fortaleza,3,CSA,0,Anderson Daronco,4,3,10,20,0,1
307,2019,2,Estádio Serra Dourada,29644,50049,Goiás EC,1,São Paulo,2,Rafael Traci,5,10,15,12,0,1
308,2019,9,Estádio Serra Dourada,10468,50049,Goiás EC,2,Athletico-PR,1,Rodrigo Carvalhaes de Miranda,3,7,12,10,1,1
309,2019,1,Allianz Parque,26701,43600,Palmeiras,4,Fortaleza,0,Braulio da Silva Machado,6,1,12,15,2,1
310,2019,5,Estádio Municipal Paulo Machado de Carvalho,32501,37500,Palmeiras,4,Santos FC,0,Rafael Traci,5,5,14,18,0,1
311,2019,8,Allianz Parque,37086,43600,Palmeiras,1,Athletico-PR,0,Rodrigo D,7,7,15,27,2,1
312,2019,9,Allianz Parque,31946,43600,Palmeiras,2,Avaí FC,0,Marcelo de Lima Henrique,9,1,12,16,1,1
313,2019,9,Estádio Urbano Caldeira,11831,20120,Santos FC,1,Corinthians,0,Wagner do Nascimento Magalhães,2,3,16,13,2,1
314,2019,5,Estádio Jornalista Mário Filho,11437,82238,Fluminense,4,Cruzeiro,1,Luiz Flávio de Oliveira,6,1,12,11,3,1
315,2019,22,Estádio Jornalista Mário Filho,17991,82238,Fluminense,2,Grêmio,1,Caio Max Augusto Vieira,2,6,255,210,0,1
316,2019,1,Estádio Cícero Pompeu de Toledo,26533,67428,São Paulo,2,Botafogo,0,Caio Max Augusto Vieira,3,2,19,7,2,1
317,2019,3,Estádio Cícero Pompeu de Toledo,38749,67428,São Paulo,1,Flamengo,1,Ricardo Marques Ribeiro,6,2,16,16,0,1
318,2019,27,Estádio Cícero Pompeu de Toledo,20763,67428,São Paulo,1,Avaí FC,0,Dewson Fernando Freitas da Silva,13,0,23,11,2,1
319,2019,9,Arena Condá,6257,22600,Chapecoense,1,Fluminense,1,Ricardo Marques Ribeiro,5,3,11,20,1,1
320,2019,10,Arena Condá,2600,22600,Chapecoense,1,Atlético-MG,2,Marcelo Aparecido Ribeiro de Souza,5,10,14,13,1,1
321,2019,4,Neo Química Arena,36624,49205,Corinthians,0,Grêmio,0,Marcelo de Lima Henrique,3,2,13,18,0,1
322,2019,11,Neo Química Arena,34737,49205,Corinthians,1,Flamengo,1,Leandro Pedro Vuaden,4,5,19,17,1,1
323,2019,31,Neo Química Arena,22453,49205,Corinthians,3,Fortaleza,2,Caio Max Augusto Vieira,2,6,18,9,1,1
324,2019,1,Arena da Baixada,12839,42372,Athletico-PR,4,Vasco da Gama,1,Luiz Flávio de Oliveira,4,0,14,15,1,1
325,2019,5,Arena da Baixada,19409,42372,Athletico-PR,0,Corinthians,2,Wagner do Nascimento Magalhães,11,3,16,11,3,1
326,2019,4,Estádio Governador Magalhães Pinto,24368,57000,Atlético-MG,0,Palmeiras,2,Anderson Daronco,8,3,19,19,0,1
327,2019,22,Estádio Raimundo Sampaio,6131,23018,Atlético-MG,2,Ceará SC,1,Paulo Roberto Alves Júnior,5,8,255,255,0,1
328,2019,27,Estádio Raimundo Sampaio,21771,23018,Atlético-MG,2,Santos FC,0,Caio Max Augusto Vieira,3,7,24,14,1,1
329,2019,5,Estádio Beira-Rio,27194,56000,Internacional,2,CSA,0,Rodrigo Carvalhaes de Miranda,4,3,11,10,4,1
330,2019,7,Estádio Beira-Rio,21596,56000,Internacional,2,Avaí FC,0,Rodrigo Nunes de Sá,5,7,8,12,4,1
331,2019,22,Estádio Beira-Rio,23114,56000,Internacional,1,Palmeiras,1,Braulio da Silva Machado,3,3,255,255,0,1
332,2019,38,Estádio Beira-Rio,18616,56000,Internacional,2,Atlético-MG,1,Savio Pereira Sampaio,18,3,11,16,2,1
333,2019,2,Estádio São Januário,6745,24584,Vasco da Gama,1,Atlético-MG,2,Raphael Claus,8,4,12,9,0,1
334,2019,11,Estádio São Januário,20904,24584,Vasco da Gama,2,Fluminense,1,Bruno Arleu de Araújo,3,2,26,22,4,1
335,2019,26,Estádio Aderbal Ramos da Silva,6377,17800,Avaí FC,0,Internacional,2,Thiago Duarte Peixoto,6,8,7,16,0,2
336,2019,34,Estádio Olímpico Nilton Santos,22548,46931,Botafogo,1,Corinthians,0,André Luiz de Freitas Castro,2,8,11,19,2,2
337,2019,38,Estádio Olímpico Nilton Santos,25900,46931,Botafogo,1,Ceará SC,1,Luiz Flávio de Oliveira,3,6,12,19,0,2
338,2019,2,Estádio Governador Magalhães Pinto,22677,57483,Cruzeiro,1,Ceará SC,0,Wagner Reway,2,3,9,11,1,2
339,2019,38,Estádio Governador Magalhães Pinto,27229,57483,Cruzeiro,0,Palmeiras,2,Marcelo de Lima Henrique,4,3,11,11,1,2
340,2019,6,Arena Fonte Nova,21969,55000,EC Bahia,3,Fluminense,2,Igor Junior Benevenuto,3,3,8,10,0,2
341,2019,11,Arena Fonte Nova,19040,55000,EC Bahia,0,Cruzeiro,0,Luiz Flávio de Oliveira,5,5,18,7,1,2
342,2019,7,Estádio Governador Plácido Castelo,50809,60326,Ceará SC,0,Santos FC,1,Ricardo Marques Ribeiro,2,0,14,22,0,2
343,2019,8,Estádio Governador Plácido Castelo,15566,60326,Ceará SC,0,EC Bahia,0,Thiago Duarte Peixoto,9,1,12,10,2,2
344,2019,4,Estádio Serra Dourada,9493,50049,Goiás EC,2,Ceará SC,1,Caio Max Augusto Vieira,2,7,20,12,2,2
345,2019,22,Estádio Serra Dourada,20884,50049,Goiás EC,1,Cruzeiro,0,Gilberto Rodrigues Castro Junior,0,9,20,19,0,2
346,2019,38,Estádio Serra Dourada,7456,50049,Goiás EC,3,Grêmio,2,Ricardo Marques Ribeiro,7,4,21,8,1,2
347,2019,2,Estádio Urbano Caldeira,10564,20120,Santos FC,2,Fluminense,1,Wilton Sampaio,6,1,23,14,1,2
348,2019,26,Estádio Urbano Caldeira,7804,20120,Santos FC,2,Ceará SC,1,Rafael Traci,5,7,15,11,3,2
349,2019,10,Estádio Jornalista Mário Filho,23484,82238,Fluminense,1,Ceará SC,1,Douglas Marques Flores,14,5,11,14,1,2
350,2019,1,Arena Condá,8231,22600,Chapecoense,2,Internacional,0,Raphael Claus,3,5,15,10,0,2
351,2019,5,Arena Condá,6765,22600,Chapecoense,1,Fortaleza,3,Thiago Duarte Peixoto,9,4,17,9,0,2
352,2019,27,Arena Condá,4042,22600,Chapecoense,2,Goiás EC,2,Gilberto Rodrigues Castro Junior,6,9,23,14,1,2
353,2019,6,Neo Química Arena,39670,49205,Corinthians,1,São Paulo,0,Flavio Rodrigues de Souza,3,4,10,15,1,2
354,2019,38,Neo Química Arena,36316,49205,Corinthians,1,Fluminense,2,Rodrigo D,3,5,21,14,0,2
355,2019,4,Arena da Baixada,11087,42372,Athletico-PR,1,EC Bahia,0,Savio Pereira Sampaio,8,6,13,14,3,2
356,2019,1,Estádio Raimundo Sampaio,10531,23018,Atlético-MG,2,Avaí FC,1,Rodolpho Toski Marques,4,4,11,16,0,2
357,2019,25,Estádio Raimundo Sampaio,12974,23018,Atlético-MG,1,Grêmio,4,Luiz Flávio de Oliveira,4,4,17,8,0,2
358,2019,25,Estádio Beira-Rio,13572,56000,Internacional,0,Santos FC,0,Bruno Arleu de Araújo,9,3,16,18,7,2
359,2019,9,Estádio São Januário,19587,24584,Vasco da Gama,1,Ceará SC,0,Flavio Rodrigues de Souza,5,1,15,17,2,2
360,2019,10,Estádio Jornalista Mário Filho,65154,78838,Flamengo,6,Goiás EC,1,Caio Max Augusto Vieira,11,0,8,9,0,3
361,2019,25,Estádio Governador Plácido Castelo,16892,60326,Ceará SC,1,Avaí FC,0,Marcelo de Lima Henrique,11,0,16,16,2,3
362,2019,38,Estádio Governador Plácido Castelo,52552,60326,Fortaleza,2,EC Bahia,1,Wagner do Nascimento Magalhães,2,3,9,15,4,3
363,2019,32,Estádio Serra Dourada,13226,50049,Goiás EC,0,Santos FC,3,Bruno Arleu de Araújo,5,4,19,16,2,3
364,2019,6,Estádio Urbano Caldeira,12756,20120,Santos FC,0,Internacional,0,Rodolpho Toski Marques,7,4,19,19,0,3
365,2019,11,Estádio Cícero Pompeu de Toledo,35558,67428,São Paulo,4,Chapecoense,0,Savio Pereira Sampaio,5,3,27,18,0,3
366,2019,10,Arena da Baixada,14063,42372,Athletico-PR,1,Internacional,0,Braulio da Silva Machado,6,2,16,15,1,3
367,2019,5,Estádio São Januário,13924,24584,Vasco da Gama,1,Avaí FC,1,Ricardo Marques Ribeiro,5,10,16,16,3,3
368,2019,2,Estádio Olímpico Nilton Santos,7568,46931,Botafogo,3,EC Bahia,2,Luiz Flávio de Oliveira,3,6,11,15,0,4
369,2019,6,Estádio Nacional de Brasília Mané Garrincha,33143,60000,Botafogo,0,Palmeiras,1,Paulo Roberto Alves Júnior,0,8,12,18,0,4
370,2019,9,Estádio Olímpico Nilton Santos,17757,46931,Botafogo,0,Grêmio,1,Marcelo Aparecido Ribeiro de Souza,4,7,9,9,1,4
371,2019,4,Estádio Municipal Paulo Machado de Carvalho,12952,37000,Santos FC,3,Vasco da Gama,0,Paulo Roberto Alves Júnior,8,5,18,11,1,4
372,2019,33,Estádio Urbano Caldeira,14062,20120,Santos FC,1,São Paulo,1,Flavio Rodrigues de Souza,3,4,14,25,0,4
373,2019,4,Estádio Jornalista Mário Filho,24600,82238,Fluminense,0,Botafogo,1,Marcelo Aparecido Ribeiro de Souza,8,3,15,12,4,4
374,2019,7,Estádio Municipal Paulo Machado de Carvalho,8517,37500,São Paulo,1,Cruzeiro,1,Braulio da Silva Machado,5,9,12,10,0,4
375,2019,10,Estádio Cícero Pompeu de Toledo,38267,67428,São Paulo,1,Palmeiras,1,Bruno Arleu de Araújo,8,5,18,19,0,4
376,2019,22,Neo Química Arena,37360,49205,Corinthians,1,Vasco da Gama,0,Ricardo Marques Ribeiro,5,2,199,255,2,4
377,2019,27,Arena da Baixada,18732,42372,Athletico-PR,1,Palmeiras,1,Ricardo Marques Ribeiro,2,1,23,11,0,4
378,2019,8,Estádio São Januário,11046,24584,Vasco da Gama,2,Internacional,1,Héber Lopes,0,10,13,16,0,4
379,2019,7,Estádio Governador Roberto Santos,26930,31000,EC Bahia,1,Grêmio,0,Dewson Fernando Freitas da Silva,10,4,8,9,0,5
380,2018,1,Estádio São Januário,7197,24584,Vasco da Gama,2,Atlético-MG,1,André Luiz de Freitas Castro,,,,,,
381,2018,4,Estádio São Januário,3311,24584,Vasco da Gama,4,América-MG,1,Flavio Rodrigues de Souza,,,,,,
382,2018,5,Estádio São Januário,3542,24584,Vasco da Gama,2,EC Vitória,3,Jean Pierre Goncalves Lima,,,,,,
383,2018,8,Estádio São Januário,4584,24584,Vasco da Gama,1,Paraná,0,Leandro Pedro Vuaden,,,,,,
384,2018,9,Estádio São Januário,9454,24584,Vasco da Gama,1,Botafogo,2,Raphael Claus,,,,,,
385,2018,11,Estádio São Januário,8418,24584,Vasco da Gama,3,Sport Recife,2,Savio Pereira Sampaio,,,,,,
386,2018,13,Estádio São Januário,11901,24584,Vasco da Gama,1,Fluminense,1,Marcelo Aparecido Ribeiro de Souza,,,,,,
387,2018,14,Estádio São Januário,8242,24584,Vasco da Gama,1,Grêmio,0,Igor Junior Benevenuto,,,,,,
388,2018,13,Estádio Presidente Vargas,15197,20268,Ceará SC,1,Sport Recife,0,Grazianni Maciel Rocha,,,,,,
389,2018,20,Estádio Presidente Vargas,18047,20268,Ceará SC,1,Santos FC,1,Marcelo de Lima Henrique,,,,,,
390,2018,1,Estádio Manoel Barradas,13142,35632,EC Vitória,2,Flamengo,2,Wagner Reway,,,,,,
391,2018,4,Estádio Manoel Barradas,7030,35632,EC Vitória,1,Fluminense,2,Rodrigo D,,,,,,
392,2018,6,Estádio Manoel Barradas,8371,35632,EC Vitória,2,Ceará SC,1,Marcelo de Lima Henrique,,,,,,
393,2018,8,Estádio Manoel Barradas,5749,35632,EC Vitória,2,Internacional,3,Raphael Claus,,,,,,
394,2018,10,Estádio Manoel Barradas,5459,35632,EC Vitória,1,Chapecoense,0,Dyorgines Jose Padovani,,,,,,
395,2018,13,Estádio Manoel Barradas,6598,35632,EC Vitória,1,Paraná,0,Savio Pereira Sampaio,,,,,,
396,2018,15,Estádio Manoel Barradas,5706,35632,EC Vitória,1,Sport Recife,0,Vinicius Gonçalves Dias Araujo,,,,,,
397,2018,17,Estádio Manoel Barradas,7193,35632,EC Vitória,1,Cruzeiro,1,Eduardo Tomaz de Aquino Valadão,,,,,,
398,2018,1,Neo Química Arena,28777,49205,Corinthians,2,Fluminense,1,Anderson Daronco,,,,,,
399,2018,4,Neo Química Arena,40350,49205,Corinthians,1,Ceará SC,1,Savio Pereira Sampaio,,,,,,
400,2018,5,Neo Química Arena,35246,49205,Corinthians,1,Palmeiras,0,Anderson Daronco,,,,,,
401,2018,8,Neo Química Arena,34921,49205,Corinthians,1,América-MG,0,Grazianni Maciel Rocha,,,,,,
402,2018,10,Neo Química Arena,27586,49205,Corinthians,1,Santos FC,1,Ricardo Marques Ribeiro,,,,,,
403,2018,11,Neo Química Arena,27990,49205,Corinthians,0,EC Vitória,0,Péricles Bassols Pegado Cortez,,,,,,
404,2018,13,Neo Química Arena,19830,49205,Corinthians,2,Botafogo,0,Rodrigo D,,,,,,
405,2018,15,Neo Química Arena,21031,49205,Corinthians,2,Cruzeiro,0,Paulo Roberto Alves Júnior,,,,,,
406,2018,17,Neo Química Arena,28662,49205,Corinthians,0,Atlético-PR,0,Péricles Bassols Pegado Cortez,,,,,,
407,2018,2,Estádio Jornalista Mário Filho,10018,82238,Fluminense,1,Cruzeiro,0,Flavio Rodrigues de Souza,,,,,,
408,2018,3,Estádio Jornalista Mário Filho,19235,82238,Fluminense,1,São Paulo,1,Rodolpho Toski Marques,,,,,,
409,2018,6,Estádio Jornalista Mário Filho,9172,82238,Fluminense,2,Atlético-PR,0,Igor Junior Benevenuto,,,,,,
410,2018,7,Estádio Jornalista Mário Filho,14541,82238,Fluminense,3,Chapecoense,1,Rafael Traci,,,,,,
411,2018,12,Estádio Jornalista Mário Filho,7438,82238,Fluminense,0,Santos FC,1,Rafael Traci,,,,,,
412,2018,15,Estádio Jornalista Mário Filho,22827,82238,Fluminense,1,Palmeiras,0,Rodrigo D,,,,,,
413,2018,17,Estádio Jornalista Mário Filho,15461,82238,Fluminense,1,EC Bahia,1,Luiz Flávio de Oliveira,,,,,,
414,2018,2,Arena Condá,8675,22600,Chapecoense,1,Vasco da Gama,1,Luiz Flávio de Oliveira,,,,,,
415,2018,4,Arena Condá,7838,22600,Chapecoense,1,Paraná,1,Raphael Claus,,,,,,
416,2018,5,Arena Condá,10931,22600,Chapecoense,3,Flamengo,2,Leandro Pedro Vuaden,,,,,,
417,2018,8,Arena Condá,7015,22600,Chapecoense,2,Ceará SC,0,Igor Junior Benevenuto,,,,,,
418,2018,11,Arena Condá,6637,22600,Chapecoense,2,Cruzeiro,0,Grazianni Maciel Rocha,,,,,,
419,2018,13,Arena Condá,7534,22600,Chapecoense,1,EC Bahia,1,Rodolpho Toski Marques,,,,,,
420,2018,14,Arena Condá,7100,22600,Chapecoense,0,Santos FC,0,Wagner Reway,,,,,,
421,2018,16,Arena Condá,14382,22600,Chapecoense,1,Grêmio,1,Rodrigo Carvalhaes de Miranda,,,,,,
422,2018,6,Arena de Pernambuco,28942,46154,Sport Recife,1,Corinthians,1,Wilton Sampaio,,,,,,
423,2018,3,Allianz Parque,30617,43600,Palmeiras,0,Chapecoense,0,Igor Junior Benevenuto,,,,,,
