,ano_campeonato,rodada,estadio,publico,publico_max,arbitro,time_mandante,gols_mandante,time_visitante,gols_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,impedimentos_mandante,impedimentos_visitante
3291,2015,7,Estádio São Januário,5072,24584,Leandro Pedro Vuaden,Vasco da Gama,1,Cruzeiro,3,,,,,,
3292,2015,9,Arena Pantanal,14010,41112,Héber Lopes,Vasco da Gama,1,Flamengo,0,,,,,,
3293,2015,10,Estádio São Januário,7333,24584,Marcos André Gomes da Penha,Vasco da Gama,1,Avaí FC,0,,,,,,
3294,2015,12,Estádio São Januário,15812,24584,Leandro Pedro Vuaden,Vasco da Gama,0,São Paulo,4,,,,,,
3295,2015,15,Estádio São Januário,14875,24584,Anderson Daronco,Vasco da Gama,1,Palmeiras,4,,,,,,
3296,2015,17,Estádio Jornalista Mário Filho,41581,82238,Luiz Flávio de Oliveira,Vasco da Gama,0,Joinville-SC,0,,,,,,
3297,2015,19,Estádio Jornalista Mário Filho,10657,82238,Raphael Claus,Vasco da Gama,0,Coritiba FC,1,,,,,,
3298,2015,21,Estádio Jornalista Mário Filho,17940,78838,Franscisco Carlos do Nascimento,Vasco da Gama,0,Figueirense FC,1,,,,,,
3299,2015,23,Estádio Jornalista Mário Filho,8768,78838,Elmo Alves Resende Cunha,Vasco da Gama,1,Atlético-MG,2,,,,,,
3300,2015,25,Estádio Jornalista Mário Filho,10805,78838,André Luiz de Freitas Castro,Vasco da Gama,2,Atlético-PR,0,,,,,,
3301,2015,27,Estádio São Januário,19128,24584,Héber Lopes,Vasco da Gama,2,Sport Recife,1,,,,,,
3302,2015,30,Estádio Jornalista Mário Filho,22827,24584,Ricardo Marques Ribeiro,Vasco da Gama,1,Chapecoense,1,,,,,,
3303,2015,32,Estádio Jornalista Mário Filho,17442,78838,Marcelo Aparecido Ribeiro de Souza,Vasco da Gama,0,Grêmio,0,,,,,,
3304,2015,33,Estádio Olímpico Nilton Santos,11957,46931,Luiz Flávio de Oliveira,Vasco da Gama,0,Fluminense,1,,,,,,
3305,2015,35,Estádio São Januário,19225,24584,Anderson Daronco,Vasco da Gama,1,Corinthians,1,,,,,,
3306,2015,37,Estádio São Januário,10614,24584,Leandro Pedro Vuaden,Vasco da Gama,1,Santos FC,0,,,,,,
3307,2015,2,Estádio Orlando Scarpelli,11004,19908,Thiago Duarte Peixoto,Figueirense FC,0,Vasco da Gama,0,,,,,,
3308,2015,4,Estádio Orlando Scarpelli,6211,19908,Elmo Alves Resende Cunha,Figueirense FC,2,Cruzeiro,1,,,,,,
3309,2015,6,Estádio Orlando Scarpelli,9187,19908,Leandro Pedro Vuaden,Figueirense FC,2,Palmeiras,1,,,,,,
3310,2015,8,Estádio Orlando Scarpelli,6244,19908,Wagner do Nascimento Magalhães,Figueirense FC,0,Internacional,0,,,,,,
3311,2015,10,Estádio Orlando Scarpelli,5425,19908,Wilton Sampaio,Figueirense FC,3,Goiás EC,1,,,,,,
3312,2015,12,Estádio Orlando Scarpelli,3891,19908,Marcelo de Lima Henrique,Figueirense FC,0,Joinville-SC,2,,,,,,
3313,2015,14,Estádio Orlando Scarpelli,8016,19908,Émerson Luiz Sobral,Figueirense FC,0,Coritiba FC,0,,,,,,
3314,2015,16,Estádio Orlando Scarpelli,7369,19908,Héber Lopes,Figueirense FC,3,Ponte Preta,1,,,,,,
3315,2015,18,Estádio Orlando Scarpelli,10301,19908,Anderson Daronco,Figueirense FC,0,São Paulo,2,,,,,,
3316,2015,20,Estádio Orlando Scarpelli,5158,19908,Wagner do Nascimento Magalhães,Figueirense FC,2,Sport Recife,1,,,,,,
3317,2015,22,Estádio Orlando Scarpelli,10823,19908,Raphael Claus,Figueirense FC,0,Grêmio,2,,,,,,
3318,2015,24,Estádio Orlando Scarpelli,5890,19908,Dewson Fernando Freitas da Silva,Figueirense FC,1,Atlético-PR,1,,,,,,
3319,2015,26,Estádio Orlando Scarpelli,9618,19908,Flavio Rodrigues de Souza,Figueirense FC,0,Avaí FC,1,,,,,,
3320,2015,28,Estádio Orlando Scarpelli,9484,19908,Marcelo de Lima Henrique,Figueirense FC,1,Corinthians,3,,,,,,
3321,2015,30,Estádio Orlando Scarpelli,12820,19908,Anderson Daronco,Figueirense FC,3,Flamengo,0,,,,,,
3322,2015,32,Estádio Orlando Scarpelli,7634,19908,Leandro Pedro Vuaden,Figueirense FC,0,Santos FC,0,,,,,,
3323,2015,34,Estádio Orlando Scarpelli,11556,19908,Marcelo Aparecido Ribeiro de Souza,Figueirense FC,0,Atlético-MG,1,,,,,,
3324,2015,36,Estádio Orlando Scarpelli,9635,19908,Anderson Daronco,Figueirense FC,0,Chapecoense,0,,,,,,
3325,2015,38,Estádio Orlando Scarpelli,16047,19908,Dewson Fernando Freitas da Silva,Figueirense FC,1,Fluminense,0,,,,,,
3326,2016,25,Estádio Olímpico Nilton Santos,11883,46931,Paulo Henrique Schleinch Vollkopf,Botafogo,0,Santos FC,1,,,,,,
3327,2016,27,Estádio Estadual Kléber José de Andrade,13780,,Leandro Pedro Vuaden,Flamengo,2,Cruzeiro,1,,,,,,
3328,2016,29,Estádio Municipal Paulo Machado de Carvalho,21773,78838,Ricardo Marques Ribeiro,Flamengo,3,Santa Cruz,0,,,,,,
3329,2016,32,Estádio Jornalista Mário Filho,54250,78838,Anderson Daronco,Flamengo,2,Corinthians,2,,,,,,
3330,2016,30,Estádio General Sílvio Raulino de Oliveira,9008,,Sandro Ricci,Fluminense,1,Flamengo,2,,,,,,
3331,2016,38,Arena Condá,,22600,Rodrigo D'Alonso Ferreira,Chapecoense,,Atlético-MG,,,,,,,
3332,2016,31,Estádio Beira-Rio,31981,56000,Wilton Sampaio,Internacional,2,Flamengo,1,,,,,,
3333,2016,2,Arena do Grêmio,17866,60540,Luiz Flávio de Oliveira,Grêmio,1,Flamengo,0,,,,,,
3334,2016,4,Arena do Grêmio,12415,60540,Sandro Ricci,Grêmio,2,Coritiba FC,0,,,,,,
3335,2016,6,Arena do Grêmio,16957,60540,Péricles Bassols Pegado Cortez,Grêmio,1,Ponte Preta,0,,,,,,
3336,2016,9,Arena do Grêmio,16566,60540,Thiago Duarte Peixoto,Grêmio,2,Cruzeiro,0,,,,,,
3337,2016,12,Arena do Grêmio,14865,60540,Eduardo Tomaz de Aquino Valadão,Grêmio,3,Santos FC,2,,,,,,
3338,2016,14,Arena do Grêmio,34013,60540,Jailson Macedo Freitas,Grêmio,2,Figueirense FC,1,,,,,,
3339,2016,16,Arena do Grêmio,37069,60540,Héber Lopes,Grêmio,1,São Paulo,0,,,,,,
3340,2016,18,Arena do Grêmio,16068,60540,Luiz Flávio de Oliveira,Grêmio,0,Santa Cruz,0,,,,,,
3341,2016,20,Arena do Grêmio,46163,60540,Braulio da Silva Machado,Grêmio,3,Corinthians,0,,,,,,
3342,2016,22,Arena do Grêmio,30631,60540,Claudio Francisco Lima e Silva,Grêmio,1,Atlético-MG,1,,,,,,
3343,2016,24,Arena do Grêmio,19514,60540,Emerson de Almeida Ferreira,Grêmio,0,Palmeiras,0,,,,,,
3344,2016,27,Arena do Grêmio,11152,60540,Dewson Fernando Freitas da Silva,Grêmio,1,Chapecoense,0,,,,,,
3345,2016,30,Arena do Grêmio,16123,60540,Péricles Bassols Pegado Cortez,Grêmio,1,Atlético-PR,0,,,,,,
3346,2016,32,Arena do Grêmio,53287,60540,Franscisco Carlos do Nascimento,Grêmio,0,Internacional,0,,,,,,
3347,2016,36,Arena do Grêmio,10765,60540,Wilton Sampaio,Grêmio,3,América-MG,0,,,,,,
3348,2016,3,Estádio Municipal Radialista Mário Helênio,4445,31863,Dewson Fernando Freitas da Silva,Botafogo,2,Atlético-PR,1,,,,,,
3349,2016,7,Estádio General Sílvio Raulino de Oliveira,1203,,Ricardo Marques Ribeiro,Botafogo,1,EC Vitória,1,,,,,,
3350,2016,8,Estádio General Sílvio Raulino de Oliveira,883,20000,Rodrigo Batista Raposo,Botafogo,3,América-MG,1,,,,,,
3351,2016,10,Estádio Municipal Radialista Mário Helênio,2797,31863,Emerson de Almeida Ferreira,Botafogo,0,Figueirense FC,0,,,,,,
3352,2016,13,Estádio Municipal Radialista Mário Helênio,5033,31863,Braulio da Silva Machado,Botafogo,2,Santa Cruz,1,,,,,,
3353,2016,17,Estádio Olímpico Nilton Santos,8477,46931,Héber Lopes,Botafogo,3,Palmeiras,1,,,,,,
3354,2016,19,Estádio Olímpico Nilton Santos,5199,46931,Wagner Reway,Botafogo,2,Grêmio,1,,,,,,
3355,2016,21,Estádio Municipal Radialista Mário Helênio,4771,31863,Jean Pierre Goncalves Lima,Botafogo,3,Sport Recife,0,,,,,,
3356,2016,23,Estádio Olímpico Nilton Santos,10156,46931,Rodolpho Toski Marques,Botafogo,1,Fluminense,0,,,,,,
3357,2016,28,Estádio Luso Brasileiro,9123,20000,Caio Max Augusto Vieira,Botafogo,2,Corinthians,0,,,,,,
3358,2016,30,Estádio Luso Brasileiro,10176,15000,Marielson Alves Silva,Botafogo,1,Internacional,0,,,,,,
3359,2016,31,Estádio Luso Brasileiro,14595,20000,Wagner Reway,Botafogo,3,Atlético-MG,2,,,,,,
3360,2016,33,Estádio Olímpico Nilton Santos,15170,46931,Luiz Flávio de Oliveira,Botafogo,0,Coritiba FC,0,,,,,,
3361,2016,37,Estádio Olímpico Nilton Santos,12069,46931,Wilton Sampaio,Botafogo,1,Ponte Preta,1,,,,,,
3362,2016,13,Estádio Governador Magalhães Pinto,43821,57483,Péricles Bassols Pegado Cortez,Cruzeiro,2,EC Vitória,2,,,,,,
3363,2016,14,Estádio Governador Magalhães Pinto,32042,57483,Anderson Daronco,Cruzeiro,0,Atlético-PR,3,,,,,,
3364,2016,22,Estádio Governador Magalhães Pinto,46591,57483,Sandro Ricci,Cruzeiro,2,Santa Cruz,0,,,,,,
3365,2016,24,Estádio Governador Magalhães Pinto,26611,57483,Rafael Traci,Cruzeiro,0,Botafogo,2,,,,,,
3366,2016,28,Estádio Governador Magalhães Pinto,16618,57483,Elmo Alves Resende Cunha,Cruzeiro,1,Grêmio,0,,,,,,
3367,2016,29,Estádio Governador Magalhães Pinto,15425,57483,Anderson Daronco,Cruzeiro,2,Ponte Preta,0,,,,,,
3368,2016,31,Estádio Governador Magalhães Pinto,14761,57483,Luiz Flávio de Oliveira,Cruzeiro,0,Chapecoense,0,,,,,,
3369,2016,36,Estádio Governador Magalhães Pinto,13902,57483,Héber Lopes,Cruzeiro,2,Santos FC,2,,,,,,
3370,2016,1,Estádio General Sílvio Raulino de Oliveira,7863,20000,Marcelo Aparecido Ribeiro de Souza,Flamengo,1,Sport Recife,0,,,,,,
3371,2016,5,Estádio General Sílvio Raulino de Oliveira,6164,20000,Igor Junior Benevenuto,Flamengo,1,EC Vitória,0,,,,,,
3372,2016,11,Estádio Jornalista Mário Filho,25941,78838,Luís Máximo,Flamengo,1,Fluminense,2,,,,,,
3373,2016,12,Estádio Jornalista Mário Filho,21000,78838,Ricardo Marques Ribeiro,Flamengo,1,Internacional,0,,,,,,
3374,2016,14,Estádio Jornalista Mário Filho,23390,78838,Marielson Alves Silva,Flamengo,2,Atlético-MG,0,,,,,,
3375,2016,16,Estádio Jornalista Mário Filho,16523,78838,Rodrigo Batista Raposo,Flamengo,2,América-MG,1,,,,,,
3376,2016,19,Estádio Jornalista Mário Filho,19036,78838,Emerson de Almeida Ferreira,Flamengo,1,Atlético-PR,0,,,,,,
3377,2016,21,Estádio Nacional de Brasília Mané Garrincha,22552,71400,Raphael Claus,Flamengo,2,Grêmio,1,,,,,,
3378,2016,23,Estádio Jornalista Mário Filho,16358,78838,Franscisco Carlos do Nascimento,Flamengo,2,Ponte Preta,1,,,,,,
3379,2016,26,Estádio Municipal Paulo Machado de Carvalho,29605,35000,João Luís Oliveira,Flamengo,2,Figueirense FC,0,,,,,,
3380,2016,34,Estádio Jornalista Mário Filho,49382,78838,Jean Pierre Goncalves Lima,Flamengo,0,Botafogo,0,,,,,,
3381,2016,37,Estádio Jornalista Mário Filho,37615,78838,Eduardo Tomaz de Aquino Valadão,Flamengo,2,Santos FC,0,,,,,,
3382,2016,1,Allianz Parque,33629,43600,Bruno Arleu de Araújo,Palmeiras,4,Atlético-PR,0,,,,,,
3383,2016,3,Allianz Parque,28534,43600,Sandro Ricci,Palmeiras,2,Fluminense,0,,,,,,
3384,2016,7,Allianz Parque,39935,43600,Raphael Claus,Palmeiras,1,Corinthians,0,,,,,,
3385,2016,9,Allianz Parque,34162,43600,Eduardo Tomaz de Aquino Valadão,Palmeiras,3,Santa Cruz,1,,,,,,
3386,2016,10,Allianz Parque,27429,43600,Péricles Bassols Pegado Cortez,Palmeiras,2,América-MG,0,,,,,,
3387,2016,12,Allianz Parque,32834,43600,Gilberto Rodrigues Castro Junior,Palmeiras,4,Figueirense FC,0,,,,,,
3388,2016,14,Allianz Parque,40035,43600,Wilton Sampaio,Palmeiras,1,Santos FC,1,,,,,,
3389,2016,16,Allianz Parque,39400,43600,Wagner do Nascimento Magalhães,Palmeiras,0,Atlético-MG,1,,,,,,
3390,2016,19,Allianz Parque,30330,43600,Braulio da Silva Machado,Palmeiras,2,EC Vitória,1,,,,,,
3391,2016,21,Allianz Parque,29138,43600,Héber Lopes,Palmeiras,2,Ponte Preta,2,,,,,,
3392,2016,23,Allianz Parque,39944,43600,Sandro Ricci,Palmeiras,2,São Paulo,1,,,,,,
3393,2016,25,Allianz Parque,32885,43600,André Luiz de Freitas Castro,Palmeiras,1,Flamengo,1,,,,,,
3394,2016,27,Allianz Parque,30962,43600,Caio Max Augusto Vieira,Palmeiras,2,Coritiba FC,1,,,,,,
3395,2016,30,Estádio Doutor Adhemar de Barros,15709,20000,Jailson Macedo Freitas,Palmeiras,0,Cruzeiro,0,,,,,,
3396,2016,34,Allianz Parque,31967,43600,Péricles Bassols Pegado Cortez,Palmeiras,1,Internacional,0,,,,,,
3397,2016,36,Allianz Parque,39690,43600,Elmo Alves Resende Cunha,Palmeiras,1,Botafogo,0,,,,,,
3398,2016,37,Allianz Parque,24701,43600,Anderson Daronco,Palmeiras,1,Chapecoense,0,,,,,,
3399,2016,4,Estádio Urbano Caldeira,4468,20120,André Luiz de Freitas Castro,Santos FC,0,Internacional,1,,,,,,
3400,2016,6,Estádio Municipal Paulo Machado de Carvalho,16530,37730,Sandro Ricci,Santos FC,3,Botafogo,0,,,,,,
3401,2016,8,Estádio Urbano Caldeira,4937,20120,Leandro Pedro Vuaden,Santos FC,2,Sport Recife,0,,,,,,
3402,2016,11,Estádio Urbano Caldeira,19748,20120,Raphael Claus,Santos FC,3,São Paulo,0,,,,,,
3403,2016,13,Estádio Urbano Caldeira,10322,20120,Bruno Arleu de Araújo,Santos FC,3,Chapecoense,0,,,,,,
3404,2016,15,Estádio Urbano Caldeira,11979,20120,Marielson Alves Silva,Santos FC,3,Ponte Preta,1,,,,,,
3405,2016,17,Estádio Urbano Caldeira,13830,20120,Wagner Reway,Santos FC,2,Cruzeiro,0,,,,,,
3406,2016,18,Arena Pantanal,21814,42968,Dewson Fernando Freitas da Silva,Santos FC,0,Flamengo,0,,,,,,
3407,2016,20,Estádio Urbano Caldeira,10250,20120,Wagner do Nascimento Magalhães,Santos FC,3,Atlético-MG,0,,,,,,
3408,2016,22,Estádio Urbano Caldeira,11456,20120,Bruno Arleu de Araújo,Santos FC,0,Figueirense FC,1,,,,,,
3409,2016,26,Estádio Municipal Paulo Machado de Carvalho,28700,37700,Francisco Carlos do Nascimento,Santos FC,3,Santa Cruz,2,,,,,,
3410,2016,28,Estádio Urbano Caldeira,5764,20120,Péricles Bassols Pegado Cortez,Santos FC,2,Atlético-PR,0,,,,,,
3411,2016,29,Estádio Urbano Caldeira,6263,20120,Igor Junior Benevenuto,Santos FC,2,Fluminense,1,,,,,,
3412,2016,33,Estádio Urbano Caldeira,13574,20120,Dewson Fernando Freitas da Silva,Santos FC,1,Palmeiras,0,,,,,,
3413,2016,35,Estádio Urbano Caldeira,9258,20120,Wilton Sampaio,Santos FC,3,EC Vitória,2,,,,,,
3414,2016,38,Estádio Urbano Caldeira,7531,20120,Leandro Pedro Vuaden,Santos FC,1,América-MG,0,,,,,,
3415,2016,2,Estádio General Sílvio Raulino de Oliveira,3380,20000,Jailson Macedo Freitas,Fluminense,2,Santa Cruz,2,,,,,,
3416,2016,4,Estádio General Sílvio Raulino de Oliveira,4550,20000,Marcelo Aparecido Ribeiro de Souza,Fluminense,1,Botafogo,0,,,,,,
3417,2016,8,Estádio Jornalista Mário Filho,21148,82238,Ricardo Marques Ribeiro,Fluminense,1,Corinthians,0,,,,,,
3418,2016,13,Estádio General Sílvio Raulino de Oliveira,917,20000,Leandro Pedro Vuaden,Fluminense,0,Coritiba FC,0,,,,,,
3419,2016,15,Estádio Jornalista Mário Filho,9681,82238,Wilton Sampaio,Fluminense,2,Cruzeiro,0,,,,,,
3420,2016,17,Estádio Jornalista Mário Filho,9574,82238,Igor Junior Benevenuto,Fluminense,3,Ponte Preta,0,,,,,,
3421,2016,18,Estádio Jornalista Mário Filho,6136,82238,Rodrigo Batista Raposo,Fluminense,3,Figueirense FC,2,,,,,,
3422,2016,20,Estádio Jornalista Mário Filho,6775,82238,Diego Almeida Real,Fluminense,1,América-MG,0,,,,,,
3423,2016,25,Estádio Jornalista Mário Filho,8820,82238,Claudio Francisco Lima e Silva,Fluminense,1,Chapecoense,2,,,,,,
3424,2016,31,Estádio Jornalista Mário Filho,6664,82238,Nielson Nogueira Dias,Fluminense,1,São Paulo,2,,,,,,
3425,2016,35,Estádio Jornalista Mário Filho,43691,82238,Luiz Flávio de Oliveira,Fluminense,1,Atlético-PR,1,,,,,,
3426,2016,38,Estádio Jornalista Mário Filho,3847,82238,Héber Lopes,Fluminense,1,Internacional,1,,,,,,
3427,2016,1,Estádio José do Rego Maciel,20038,60044,Pablo dos Santos Alves,Santa Cruz,4,EC Vitória,1,,,,,,
3428,2016,3,Estádio José do Rego Maciel,16331,60044,Anderson Daronco,Santa Cruz,4,Cruzeiro,1,,,,,,
3429,2016,8,Estádio José do Rego Maciel,10019,50582,Marcelo Aparecido Ribeiro de Souza,Santa Cruz,1,Figueirense FC,0,,,,,,
3430,2016,14,Estádio José do Rego Maciel,8749,60044,Sandro Ricci,Santa Cruz,1,Internacional,0,,,,,,
3431,2016,16,Estádio José do Rego Maciel,10021,60044,Wilton Sampaio,Santa Cruz,0,Coritiba FC,1,,,,,,
3432,2016,25,Estádio José do Rego Maciel,2471,60044,Dewson Fernando Freitas da Silva,Santa Cruz,1,Atlético-PR,0,,,,,,
3433,2016,34,Estádio José do Rego Maciel,7632,60044,Luiz Flávio de Oliveira,Santa Cruz,1,América-MG,0,,,,,,
3434,2016,37,Estádio José do Rego Maciel,2227,60044,Ricardo Marques Ribeiro,Santa Cruz,5,Grêmio,1,,,,,,
3435,2016,4,Estádio Cícero Pompeu de Toledo,21016,67428,Ricardo Marques Ribeiro,São Paulo,1,Palmeiras,0,,,,,,
3436,2016,7,Estádio Cícero Pompeu de Toledo,12389,67428,Anderson Daronco,São Paulo,1,Atlético-PR,2,,,,,,
3437,2016,8,Estádio Cícero Pompeu de Toledo,9213,67428,Wagner Reway,São Paulo,2,EC Vitória,0,,,,,,
3438,2016,10,Estádio Cícero Pompeu de Toledo,11145,67428,Rafael Traci,São Paulo,0,Sport Recife,0,,,,,,
3439,2016,12,Estádio Cícero Pompeu de Toledo,10323,67428,Anderson Daronco,São Paulo,2,Fluminense,1,,,,,,
3440,2016,14,Estádio Cícero Pompeu de Toledo,8198,67428,Dewson Fernando Freitas da Silva,São Paulo,3,América-MG,0,,,,,,
3441,2016,20,Estádio Cícero Pompeu de Toledo,14399,67428,Caio Max Augusto Vieira,São Paulo,0,Botafogo,1,,,,,,
3442,2016,22,Estádio Cícero Pompeu de Toledo,7836,67428,Franscisco Carlos do Nascimento,São Paulo,0,Coritiba FC,0,,,,,,
3443,2016,24,Estádio Cícero Pompeu de Toledo,27365,67428,Dewson Fernando Freitas da Silva,São Paulo,3,Figueirense FC,1,,,,,,
3444,2016,25,Estádio Cícero Pompeu de Toledo,15566,67428,Diego Almeida Real,São Paulo,1,Cruzeiro,0,,,,,,
3445,2016,28,Estádio Cícero Pompeu de Toledo,29813,67428,Sandro Ricci,São Paulo,0,Flamengo,0,,,,,,
3446,2016,30,Estádio Cícero Pompeu de Toledo,29314,67428,Anderson Daronco,São Paulo,0,Santos FC,1,,,,,,
3447,2016,32,Estádio Cícero Pompeu de Toledo,49673,67428,Marcelo de Lima Henrique,São Paulo,2,Ponte Preta,0,,,,,,
3448,2016,34,Estádio Cícero Pompeu de Toledo,53781,67428,Claudio Francisco Lima e Silva,São Paulo,4,Corinthians,0,,,,,,
3449,2016,35,Estádio Cícero Pompeu de Toledo,21933,67428,Jailson Macedo Freitas,São Paulo,1,Grêmio,1,,,,,,
3450,2016,38,Estádio Cícero Pompeu de Toledo,17659,67428,Paulo Henrique Schleinch Vollkopf,São Paulo,5,Santa Cruz,0,,,,,,
3451,2016,3,Estádio Raimundo Sampaio,1318,25000,Gilberto Rodrigues Castro Junior,América-MG,1,EC Vitória,1,,,,,,
3452,2016,6,Estádio Raimundo Sampaio,2173,25000,Raphael Claus,América-MG,1,Figueirense FC,0,,,,,,
3453,2016,9,Estádio Raimundo Sampaio,796,25000,Wagner do Nascimento Magalhães,América-MG,2,Coritiba FC,1,,,,,,
3454,2016,17,Estádio Raimundo Sampaio,1534,25000,Raphael Claus,América-MG,0,Grêmio,0,,,,,,
3455,2016,19,Estádio Raimundo Sampaio,2893,25000,Pablo dos Santos Alves,América-MG,1,Santos FC,0,,,,,,
3456,2016,21,Estádio Raimundo Sampaio,1191,25000,Flavio Rodrigues de Souza,América-MG,1,Chapecoense,2,,,,,,
3457,2016,26,Estádio Raimundo Sampaio,1737,15000,Rafael Traci,América-MG,1,Internacional,0,,,,,,
3458,2016,27,Estádio Raimundo Sampaio,1789,25000,Luiz Flávio de Oliveira,América-MG,1,Botafogo,0,,,,,,
3459,2016,32,Estádio Raimundo Sampaio,1315,25000,Luiz Flávio de Oliveira,América-MG,1,Atlético-PR,0,,,,,,
3460,2016,33,Estádio Raimundo Sampaio,5014,25000,João Batista de Arruda,América-MG,1,São Paulo,0,,,,,,
3461,2016,6,Arena Condá,5817,25000,Ricardo Marques Ribeiro,Chapecoense,0,Fluminense,0,,,,,,
3462,2016,10,Arena Condá,3788,25000,Franscisco Carlos do Nascimento,Chapecoense,0,Atlético-PR,0,,,,,,
3463,2016,14,Arena Condá,11615,25000,Ricardo Marques Ribeiro,Chapecoense,0,Corinthians,2,,,,,,
3464,2016,16,Arena Condá,7012,25000,Anderson Daronco,Chapecoense,2,Botafogo,1,,,,,,
3465,2016,18,Arena Condá,9167,25000,Wilton Sampaio,Chapecoense,1,Palmeiras,1,,,,,,
3466,2016,20,Arena Condá,11360,25000,João Batista de Arruda,Chapecoense,1,Internacional,0,,,,,,
3467,2016,24,Arena Condá,6101,25000,Diego Almeida Real,Chapecoense,1,Coritiba FC,0,,,,,,
3468,2016,30,Arena Condá,6104,25000,Marcelo Aparecido Ribeiro de Souza,Chapecoense,3,Sport Recife,0,,,,,,
3469,2016,34,Arena Condá,9075,25000,Wagner do Nascimento Magalhães,Chapecoense,1,Figueirense FC,0,,,,,,
3470,2016,36,Arena Condá,8163,25000,Jean Pierre Goncalves Lima,Chapecoense,2,São Paulo,0,,,,,,
3471,2016,1,Neo Química Arena,31533,49205,Wilton Sampaio,Corinthians,0,Grêmio,0,,,,,,
3472,2016,3,Neo Química Arena,35573,49205,Elmo Alves Resende Cunha,Corinthians,3,Ponte Preta,0,,,,,,
3473,2016,5,Neo Química Arena,30187,49205,Leandro Pedro Vuaden,Corinthians,1,Santos FC,0,,,,,,
3474,2016,11,Neo Química Arena,25501,49205,Wagner do Nascimento Magalhães,Corinthians,2,Santa Cruz,1,,,,,,
3475,2016,13,Neo Química Arena,32577,49205,Héber Lopes,Corinthians,4,Flamengo,0,,,,,,
3476,2016,16,Neo Química Arena,38507,49205,Marielson Alves Silva,Corinthians,1,Figueirense FC,1,,,,,,
3477,2016,19,Neo Química Arena,34487,49205,Dewson Fernando Freitas da Silva,Corinthians,1,Cruzeiro,1,,,,,,
3478,2016,23,Neo Química Arena,24360,49205,João Batista de Arruda,Corinthians,3,Sport Recife,0,,,,,,
3479,2016,27,Neo Química Arena,19183,49205,Anderson Daronco,Corinthians,0,Fluminense,1,,,,,,
3480,2016,29,Neo Química Arena,17135,49205,Rodolpho Toski Marques,Corinthians,0,Atlético-MG,0,,,,,,
3481,2016,31,Neo Química Arena,25741,49205,Dewson Fernando Freitas da Silva,Corinthians,2,América-MG,0,,,,,,
3482,2016,33,Neo Química Arena,25064,49205,Jean Pierre Goncalves Lima,Corinthians,1,Chapecoense,1,,,,,,
3483,2016,36,Neo Química Arena,19493,49205,Rodolpho Toski Marques,Corinthians,1,Internacional,0,,,,,,
3484,2016,37,Neo Química Arena,24701,49205,Leandro Pedro Vuaden,Corinthians,0,Atlético-PR,0,,,,,,
3485,2016,1,Estádio Major Antônio Couto Pereira,6028,37182,Jean Pierre Goncalves Lima,Coritiba FC,1,Cruzeiro,0,,,,,,
3486,2016,3,Estádio Major Antônio Couto Pereira,10830,37182,Marielson Alves Silva,Coritiba FC,1,São Paulo,1,,,,,,
3487,2016,12,Estádio Major Antônio Couto Pereira,12861,37182,Thiago Duarte Peixoto,Coritiba FC,1,Atlético-PR,0,,,,,,
3488,2016,14,Estádio Major Antônio Couto Pereira,10922,37182,Luiz Flávio de Oliveira,Coritiba FC,0,Botafogo,0,,,,,,
3489,2016,17,Estádio Major Antônio Couto Pereira,16177,37182,Ricardo Marques Ribeiro,Coritiba FC,0,Flamengo,2,,,,,,
3490,2016,21,Estádio Major Antônio Couto Pereira,7972,37182,Claudio Francisco Lima e Silva,Coritiba FC,2,Santos FC,1,,,,,,
3491,2016,23,Estádio Major Antônio Couto Pereira,8507,37182,Wagner do Nascimento Magalhães,Coritiba FC,4,Grêmio,0,,,,,,
3492,2016,28,Estádio Major Antônio Couto Pereira,9734,37182,Raphael Claus,Coritiba FC,3,América-MG,0,,,,,,
3493,2016,30,Estádio Major Antônio Couto Pereira,12087,37182,Luiz Flávio de Oliveira,Coritiba FC,0,Figueirense FC,0,,,,,,
3494,2016,34,Estádio Major Antônio Couto Pereira,11847,37182,Anderson Daronco,Coritiba FC,2,Atlético-MG,0,,,,,,
3495,2016,35,Estádio Major Antônio Couto Pereira,8055,37182,Jean Pierre Goncalves Lima,Coritiba FC,1,Santa Cruz,0,,,,,,
3496,2016,6,Estádio Manoel Barradas,8924,35632,Thiago Duarte Peixoto,EC Vitória,1,Internacional,0,,,,,,
3497,2016,9,Estádio Manoel Barradas,7702,35632,Leandro Pedro Vuaden,EC Vitória,1,Chapecoense,2,,,,,,
3498,2016,14,Estádio Manoel Barradas,6938,35632,Marcelo Aparecido Ribeiro de Souza,EC Vitória,0,Fluminense,0,,,,,,
3499,2016,18,Estádio Manoel Barradas,7182,35632,André Luiz de Freitas Castro,EC Vitória,3,Coritiba FC,1,,,,,,
3500,2016,22,Estádio Manoel Barradas,8477,35632,Anderson Daronco,EC Vitória,2,América-MG,1,,,,,,
3501,2016,27,Estádio Manoel Barradas,5651,35632,Franscisco Carlos do Nascimento,EC Vitória,2,São Paulo,0,,,,,,
3502,2016,29,Estádio Manoel Barradas,19652,35632,Emerson de Almeida Ferreira,EC Vitória,0,Grêmio,1,,,,,,
3503,2016,36,Estádio Manoel Barradas,22648,35632,Luiz Flávio de Oliveira,EC Vitória,4,Figueirense FC,0,,,,,,
